date,unitname,id_sim,variant,case_type,value,date_intro,lag,params_1,params_2,parval_1,parval_2,fig,lag_median,value_median
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,0.99,0.01,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,0.99,0.1,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,0.99,0.5,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,0.99,1,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,0.99,1.5,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,0.99,2,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,1,0.01,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,1,0.1,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,1,0.5,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,1,1,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,1,1.5,fig_3c,9,1
2021-11-25,EU_others,1000,Omicron BA.2,Imported,1,2021-11-08,17,Traveler weight,Change IDR,1,2,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,0.01,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,0.1,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,0.5,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,1,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,1.5,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,2,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,0.01,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,0.1,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,0.5,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,1,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,1.5,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,2,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,0.01,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,0.1,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,0.5,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,1,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,1.5,fig_3c,9,1
2021-11-14,EU_others,1001,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,2,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.9,0.01,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.9,0.1,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.9,0.5,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.9,1,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.9,1.5,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.9,2,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.99,0.01,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.99,0.1,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.99,0.5,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.99,1,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.99,1.5,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,0.99,2,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,1,0.01,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,1,0.1,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,1,0.5,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,1,1,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,1,1.5,fig_3c,9,1
2021-11-22,EU_others,1002,Omicron BA.2,Imported,1,2021-11-08,14,Traveler weight,Change IDR,1,2,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.9,0.01,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.9,0.1,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.9,0.5,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.9,1,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.9,1.5,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.9,2,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.99,0.01,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.99,0.1,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.99,0.5,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.99,1,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.99,1.5,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,0.99,2,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,1,0.01,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,1,0.1,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,1,0.5,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,1,1,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,1,1.5,fig_3c,9,1
2021-11-16,EU_others,1003,Omicron BA.2,Imported,1,2021-11-08,8,Traveler weight,Change IDR,1,2,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,0.01,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,0.1,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,0.5,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,1,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,1.5,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.9,2,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,0.01,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,0.1,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,0.5,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,1,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,1.5,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,0.99,2,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,0.01,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,0.1,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,0.5,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,1,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,1.5,fig_3c,9,1
2021-11-14,EU_others,1004,Omicron BA.2,Imported,1,2021-11-08,6,Traveler weight,Change IDR,1,2,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.9,0.01,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.9,0.1,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.9,0.5,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.9,1,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.9,1.5,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.9,2,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.99,0.01,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.99,0.1,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.99,0.5,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.99,1,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.99,1.5,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,0.99,2,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,1,0.01,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,1,0.1,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,1,0.5,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,1,1,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,1,1.5,fig_3c,9,1
2021-11-20,EU_others,1005,Omicron BA.2,Imported,3,2021-11-08,12,Traveler weight,Change IDR,1,2,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.9,0.01,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.9,0.1,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.9,0.5,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.9,1,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.9,1.5,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.9,2,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.99,0.01,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.99,0.1,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.99,0.5,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.99,1,fig_3c,9,1
2021-11-17,EU_others,1006,Omicron BA.2,Imported,1,2021-11-08,9,Traveler weight,Change IDR,0.99,1.5,fig_3c,9,1
